id;koy_kod;kod;ad
68633;37767;31810;KUYULUK
68634;37767;31811;AKDENİZ
68635;37767;31812;ATATÜRK
68636;37767;31813;ESKİ MEZİTLİ
68637;37767;31814;FATİH
68638;37767;31815;MENDERES
68639;37767;31816;MERKEZ
68640;37767;31817;VİRANŞEHİR
68641;37767;31818;YENİ
68642;37767;31819;KALEKÖY
68643;37767;31820;ESENBAĞLAR
68644;37767;31821;DENİZ
68645;37767;31822;SEYMENLİ
68646;37767;31823;HÜRRİYET
68647;37767;31824;TECE
68648;37767;31825;ŞAHİN TEPESİ
68649;37767;183303;FINDIKPINARI
68650;37767;183305;TEPEKÖY
68651;37767;183307;CEMİLLİ
68652;37767;183309;ÇEVLİK
68653;37767;183311;BOZÖN
68654;37767;183313;KUZUCUBELEN
68655;37767;183315;AKARCA
68656;37767;183317;DEMİRIŞIK
68657;37767;183319;DOĞANÇAY
68658;37767;183321;KOCAYER
68659;37767;183323;KUZUCU
68660;37767;183325;PELİTKOYAĞI
68661;37767;183327;SARILAR
68662;37767;183329;TAKANLI
68663;37767;183331;TOL
68664;37767;183333;ZEYBEKLER
68665;37767;183335;DOĞLU
68666;37768;31740;AKBELEN
68667;37768;31741;ALSANCAK
68668;37768;31742;ÇAĞDAŞKENT
68669;37768;31743;ÇAVUŞLU
68670;37768;31744;ÇUKUROVA
68671;37768;31745;DEMİRTAŞ
68672;37768;31746;GÜNEYKENT
68673;37768;31747;HALKKENT
68674;37768;31748;HÜSEYİN OKAN MERZECİ
68675;37768;31749;KORUKENT
68676;37768;31750;KURDALİ
68677;37768;31751;MİTHAT TOROĞLU
68678;37768;31752;MUSTAFA KEMAL
68679;37768;31753;OSMANİYE
68680;37768;31754;PORTAKAL
68681;37768;31755;SAĞLIK
68682;37768;31756;SELÇUKLAR
68683;37768;31757;TOROSLAR
68684;37768;31758;TOZKOPARAN
68685;37768;31759;TURGUT TÜRKALP
68686;37768;31760;TURUNÇLU
68687;37768;31761;YUSUF KILIÇ
68688;37768;31762;ZEKİ AYAN
68689;37768;31763;KARAİSALI
68690;37768;31802;BULUKLU
68691;37768;31803;DÜĞDÜÖREN
68692;37768;31804;KAŞLI
68693;37768;31826;YALINAYAK
68694;37768;99696;MEVLANA
68695;37768;183337;GÜZELYAYLA
68696;37768;183339;ARSLANKÖY
68697;37768;183341;GÖZNE
68698;37768;183343;AYVAGEDİĞİ
68699;37768;183345;SOĞUCAK
68700;37768;183347;ALADAĞ
68701;37768;183349;ALANYALI
68702;37768;183351;SADİYE
68703;37768;183353;ÇAMLIDERE
68704;37768;183355;ÇELEBİLİ
68705;37768;183357;ÇOPURLU
68706;37768;183359;DALAKDERE
68707;37768;183361;DORUKLU
68708;37768;183363;EVRENLİ
68709;37768;183365;HAMZABEYLİ
68710;37768;183367;IŞIKTEPE
68711;37768;183369;KAYRAKKEŞLİ
68712;37768;183371;KEPİRLİ
68713;37768;183373;KERİMLER
68714;37768;183375;KORUCULAR
68715;37768;183377;RESULKÖY
68716;37768;183379;ŞAHİNPINARI
68717;37768;183381;YENİKÖY
68718;37768;183383;ÇAĞLARCA
68719;37768;183385;DEĞNEK
68720;37768;183387;KAVAKLIPINAR
68721;37768;183389;KURUDERE
68722;37768;183391;TIRTAR
68723;37768;183393;YAVCA
68724;37768;183395;YÜKSEKOLUK
68725;37768;183397;BEKİRALANI
68726;37768;183399;ÇANDIR
68727;37768;183401;DARISEKİSİ
68728;37768;183403;DEĞİRMENDERE
68729;37768;183405;HOROZLU
68730;37768;183407;KIZILKAYA
68731;37768;183409;MUSALI
68732;37768;196565;ARPAÇSAKARLAR
68733;37769;31764;AKKENT
68734;37769;31765;AYDINLIKEVLER
68735;37769;31766;BAHÇELİEVLER
68736;37769;31767;BARBAROS
68737;37769;31768;BATIKENT
68738;37769;31769;CUMHURİYET
68739;37769;31770;DUMLUPINAR
68740;37769;31771;EĞRİÇAM
68741;37769;31772;FUATMOREL
68742;37769;31773;GAZİ
68743;37769;31774;GÜVENEVLER
68744;37769;31775;HÜRRİYET
68745;37769;31776;İNÖNÜ
68746;37769;31777;LİMONLUK
68747;37769;31778;MENTEŞ
68748;37769;31779;PALMİYE
68749;37769;31780;PİRİREİS
68750;37769;31781;50. YIL
68751;37769;31782;DENİZ
68752;37769;31783;KOCAVİLAYET
68753;37769;31784;KUZEYKENT
68754;37769;31789;GÖKÇEBELEN
68755;37769;31790;ÇİFTLİKKÖY
68756;37769;183411;DEĞİRMENÇAY
68757;37769;183413;ÇAVAK
68758;37769;183415;ÇUKURKEŞLİ
68759;37769;183417;EMİRLER
68760;37769;183419;İNSU
68761;37769;183421;KARAHACILI
68762;37769;183423;KOCAHAMZALI
68763;37769;183425;TURUNÇLU
68764;37769;183427;UZUNKAŞ
68765;37770;61785;BÜYÜKKOLPINAR
68766;37770;61786;DENİZEVLERİ 
68767;37770;61787;YEŞİLDERE
68768;37770;61788;ESENEVLER 
68769;37770;61789;MİMARSİNAN 
68770;37770;61790;CUMHURIYET 
68771;37770;61791;KÜÇÜKKOLPINAR
68772;37770;61792;BALAÇ
68773;37770;61793;BEYPINAR
68774;37770;61794;ÇOBANLI 
68775;37770;61795;ÇOBANÖZÜ 
68776;37770;61796;İSTİKLAL 
68777;37770;61797;MEVLANA 
68778;37770;61863;YENİMAHALLE 
68779;37770;61864;GÜZELYALI 
68780;37770;61865;ALANLI
68781;37770;69854;KÖRFEZ 
68782;37770;69855;BÜYÜKOYUMCA
68783;37770;69860;CAMİİ
68784;37770;69861;TAFLAN MERKEZ 
68785;37770;69862;YALI 
68786;37770;69863;ÇAKIRLAR 
68787;37770;69864;ÇAKIRLAR YALI 
68788;37770;69865;İNCESU 
68789;37770;69866;İNCESU YALI 
68790;37770;69867;GÜZELYURT 
68791;37770;69868;YEŞİLYURT 
68792;37770;139959;ATATEPE
68793;37770;187039;KASNAKÇIMERMER
68794;37770;189999;AKALAN
68795;37770;190003;AKSU
68796;37770;190011;ASLANDAMI
68797;37770;190017;ÇAMLIYAZI
68798;37770;190021;ÇATMAOLUK
68799;37770;190027;ELMAÇUKURU
68800;37770;190035;ERİKLİ
68801;37770;190043;GÜNEYKÖY
68802;37770;190047;KABADÜZ
68803;37770;190053;KAMALI
68804;37770;190057;KARAOYUMCA
68805;37770;190061;KESİLİ
68806;37770;190065;KÖSELİ
68807;37770;190069;KULACADAĞ
68808;37770;190075;MEYVALI
68809;37770;190083;SARAYKÖY
68810;37770;190087;SARIIŞIK
68811;37770;190093;SARITAŞ
68812;37770;190097;SARIYUSUF
68813;37770;190101;ŞENYURT
68814;37770;190103;YUKARIAKSU
68815;37770;190107;KARAKAVUK
68816;37770;190113;KAYAGÜNEY
68817;37770;190119;KURUGÖKÇE
68818;37770;190127;ÖZÖREN
68819;37770;190133;YEŞİLTEPE
68820;37770;190139;AYVALI
68821;37770;930024;ATAKENT
68822;37771;61798;YENİMAHALLE
68823;37771;61799;İKİYÜZ EVLER
68824;37771;61801;TOPTEPE
68825;37771;61802;YAVUZ SELİM
68826;37771;61803;HASKÖY
68827;37771;61804;ULUDAĞ
68828;37771;61805;BELEDİYE EVLERİ
68829;37771;61807;SOĞUKSU
68830;37771;61808;KARŞIYAKA
68831;37771;61809;GAZİOSMANPAŞA
68832;37771;61810;HACI İSMAİL
68833;37771;140603;TEKNEPINAR
68834;37771;140605;DÜVECİK
68835;37771;140607;ATATÜRK
68836;37771;140881;KUZEY YILDIZI
68837;37771;190143;AVLUCA
68838;37771;190147;DEMİRCİ
68839;37771;190151;BAŞKONAK
68840;37771;190157;DERELER
68841;37771;190163;DEVGERİŞ
68842;37771;190175;GÜLTEPE
68843;37771;190179;GÜRGENYATAK
68844;37771;190183;KALEBOĞAZI
68845;37771;190187;KAŞYAYLA
68846;37771;190195;KIZILOĞLAK
68847;37771;190201;KOZLU
68848;37771;190207;SARIBIYIK
68849;37771;190213;YENİKÖY
68850;37771;190221;TOYGAR
68851;37771;190223;GÖKÇEPINAR
68852;37771;190231;BAŞALAN
68853;37771;190239;ÇAĞLAYAN
68854;37771;190243;ÇAMALAN
68855;37771;190247;TEKKİRAZ
68856;37771;190251;DÜZARDIÇ
68857;37771;190255;DÜZÖREN
68858;37771;190263;GÖDEKLİ
68859;37771;190277;GÖLALAN
68860;37771;190285;HACINAİPLİ
68861;37771;190289;HİLALTEPE
68862;37771;190293;İMAMLAR
68863;37771;190295;KESTANEPINAR
68864;37771;190297;MURATLI
68865;37771;190301;ADATEPE
68866;37771;190305;TUZAKLI
68867;37771;190311;ULUÇAYIR
68868;37771;190319;ÜÇPINAR
68869;37771;190325;YAYLA
68870;37771;190331;YEŞİLPINAR
68871;37771;190337;GECEHAN
68872;37771;190341;AMBARPINAR
68873;37771;190345;ALİBEYLİ
68874;37772;61817;ÇAY
68875;37772;61818;KARADENİZ
68876;37772;61819;ZAFER 
68877;37772;61820;19 Mayıs
68878;37772;61821;KAZIM KARABEKİR
68879;37772;61822;KILIÇDEDE
68880;37772;61823;REŞADİYE 
68881;37772;61824;KIŞLA
68882;37772;61825;İSTASYON 
68883;37772;61826;HÜRRİYET
68884;37772;61827;DEREBAHÇE
68885;37772;61828;FATİH
68886;37772;61829;ÇİFTLİK
68887;37772;61830;YAŞARDOĞU 
68888;37772;61831;YENİDOĞAN 
68889;37772;61832;ADALET
68890;37772;61833;İLYASKÖY
68891;37772;61834;RASATHANE 
68892;37772;61835;BAHÇELİEVLER
68893;37772;61836;FEVZİ ÇAKMAK
68894;37772;61837;TEPECİK 
68895;37772;61838;YEŞİLTEPE
68896;37772;61839;ATAKÖY
68897;37772;61840;GÜZELDERE
68898;37772;61841;KALKANCI
68899;37772;61842;CEDİT
68900;37772;61843;BARUTHANE
68901;37772;61844;KADİFEKALE
68902;37772;61845;HANÇERLİ
68903;37772;61846;KARASAMSUN
68904;37772;61847;ÇATALARMUT
68905;37772;61848;LİMAN
68906;37772;61849;UNKAPANI 
68907;37772;61850;SELAHİYE 
68908;37772;61851;HASTANE
68909;37772;61852;PAZAR 
68910;37772;61853;KÖKÇÜOĞLU
68911;37772;61854;SAİTBEY 
68912;37772;61855;ANADOLU
68913;37772;61856;ULUGAZİ 
68914;37772;61857;ZEYTİNLİK 
68915;37772;61858;KALE
68916;37772;61859;KADIKÖY
68917;37772;61860;KAVACIK 
68918;37772;61861;KUSÇULU
68919;37772;61862;UZGUR 
68920;37772;69856;KIRAN
68921;37772;69857;TOYBELEN 
68922;37772;69858;DERECİK
68923;37772;69859;AHULU
68924;37772;140062;LİMAN SB
68925;37772;190347;AŞAĞIAVDAN
68926;37772;190353;AVDAN
68927;37772;190361;BİLMECE
68928;37772;190367;ÇANAKÇI
68929;37772;190373;ÇANDIR
68930;37772;190377;KADAMUT
68931;37772;190381;ÇELİKALAN
68932;37772;190389;ÇİVRİL
68933;37772;190393;GÜRGENDAĞ
68934;37772;190403;KAPAKLI
68935;37772;190409;AKGÖL
68936;37773;61492;ACIELMALIK
68937;37773;61493;AKINCILAR
68938;37773;61496;15 TEMMUZ CAMİLİ
68939;37773;61497;CUMHURİYET
68940;37773;61498;ÇAMYOLU
68941;37773;61499;ÇUKURAHMEDİYE
68942;37773;61500;DAĞDİBİ
68943;37773;61501;GÖKTEPE
68944;37773;61502;GÜLLÜK
68945;37773;61503;HARMANTEPE
68946;37773;61504;HIZIRTEPE
68947;37773;61506;İSTİKLAL
68948;37773;61507;KARAKAMIŞ
68949;37773;61508;KARAMAN
68950;37773;61509;KARAOSMAN
68951;37773;61510;KARAPINAR
68952;37773;61511;KORUCUK
68953;37773;61512;KURTULUŞ
68954;37773;61513;MAHMUDİYE
68955;37773;61514;MALTEPE
68956;37773;61515;MİTHATPAŞA
68957;37773;61516;ORTA
68958;37773;61517;OZANLAR
68959;37773;61518;PAPUÇÇULAR
68960;37773;61519;SAKARYA
68961;37773;61520;SEMERCİLER
68962;37773;61521;SÜLEYMANBEY
68963;37773;61522;ŞEKER
68964;37773;61523;ŞİRİNEVLER
68965;37773;61524;TAŞKISIĞI
68966;37773;61525;TEKELER
68967;37773;61526;TEPEKUM
68968;37773;61527;TIĞCILAR
68969;37773;61528;TUZLA
68970;37773;61529;YAĞCILAR
68971;37773;61530;YAHYALAR
68972;37773;61531;YENİCAMİ
68973;37773;61532;YENİDOĞAN
68974;37773;61533;YENİGÜN
68975;37773;61534;EVRENKÖY
68976;37773;61535;ÇALTICAK
68977;37773;61536;İKİZCE MÜSLİM
68978;37773;61537;ALANDÜZÜ
68979;37773;61538;İKİZCE OSMANİYE
68980;37773;61563;GÜNEŞLER MERKEZ
68981;37773;61564;GÜNEŞLER YENİ
68982;37773;61565;TAŞLIK
68983;37773;61566;KARAKÖY
68984;37773;61567;ÇÖKEKLER
68985;37773;61568;ÇERÇİLER
68986;37773;61569;HACIRAMAZANLAR
68987;37773;61570;KASIMLAR
68988;37773;61571;RÜSTEMLER
68989;37773;61572;ÇELEBİLER
68990;37773;61573;DOĞANCILAR
68991;37773;61574;KURTBEYLER
68992;37773;61575;BAĞLAR
68993;37773;182088;BAYRAKTAR
68994;37773;185571;ABALI
68995;37773;185573;AŞIRLAR
68996;37773;185575;BİLECİLER
68997;37773;185577;BUDAKLAR
68998;37773;185579;BÜYÜKHATAPLI
68999;37773;185581;ÇAĞLAYAN
69000;37773;185583;DEMİRBEY
69001;37773;185585;SALMANLI
69002;37773;185587;ELMALI
69003;37773;185589;HACILAR
69004;37773;185591;İLYASLAR
69005;37773;185593;KARADAVUTLU
69006;37773;185595;KARADERE
69007;37773;185597;KAVAKLIORMAN
69008;37773;185599;KAYRANCIK
69009;37773;185601;KIŞLA
69010;37773;185603;KÖMÜRLÜK
69011;37773;185605;KÖPRÜBAŞI
69012;37773;185607;KÜÇÜKHATAPLI
69013;37773;185609;NASUHLAR
69014;37773;185611;ÖRENTEPE
69015;37773;185613;POYRAZLAR
69016;37773;185615;SOLAKLAR
69017;37773;185617;TURNADERE
69018;37773;185619;YEŞİLYURT
69019;37773;185621;IŞIKLAR
69020;37774;61539;ARİFBEY
69021;37774;61540;CUMHURİYET
69022;37774;61541;FATİH
69023;37774;61542;NEVİYE
69024;37774;61576;HANLI MERKEZ
69025;37774;61577;HANLIKÖY
69026;37774;61578;HANLI SAKARYA
69027;37774;61579;SAKARYA I.ORGANİZE SANAYİ BÖLGESİ
69028;37774;61583;TÜRKÇAYBAŞI
69029;37774;61584;MOLLAKÖY
69030;37774;61585;KUMBAŞI
69031;37774;61586;ÇAYBAŞI FUADİYE 
69032;37774;61587;KARAAPTİLER 
69033;37774;61588;AŞAĞI KİRAZCA
69034;37774;61589;KİRAZCA
69035;37774;61590;HACIKÖY
69036;37774;99898;SEMERCİLER
69037;37774;99951;KARAÇOMAKLAR
69038;37774;185055;BOĞAZKÖY
69039;37774;185623;ADLİYE
69040;37774;185625;AHMEDİYE
69041;37774;185627;ÇINARDİBİ
69042;37774;185629;KEMALİYE
69043;37774;185631;YUKARIKİRAZCA
69044;37774;185633;KIŞLAÇAY
69045;37775;61494;ALANCUMA
69046;37775;61505;HOROZLAR
69047;37775;61543;KOZLUK
69048;37775;61544;KAMIŞLI
69049;37775;61545;BEKİRPAŞA
69050;37775;61546;NAKIŞLAR
69051;37775;61547;PİRAHMETLER
69052;37775;61548;EPÇELLER
69053;37775;61549;BÜYÜKESENCE
69054;37775;61550;ÇAYKIŞLA
69055;37775;61551;HASANBEY
69056;37775;61552;ŞEYHKÖY
69057;37775;61553;EMİRLER
69058;37775;61554;SARICALAR
69059;37775;61555;BAĞLAR
69060;37775;61556;DİLMEN
69061;37775;61557;ERENLER
69062;37775;61558;HACIOĞLU
69063;37775;61559;KÜPÇÜLER
69064;37775;61560;TABAKHANE
69065;37775;61561;YENİ
69066;37775;61562;YEŞİLTEPE
69067;37775;61601;HÜRRİYET
69068;37775;61602;ÇAYBAŞIYENİKÖY
69069;37775;61603;ŞÜKRİYE
69070;37775;61604;TUAPSALAR
69071;37775;61605;TEPE
69072;37775;185635;DEĞİRMENDERE
69073;37775;185637;EKİNLİ
69074;37775;185639;KAYALARMEMDUHİYE
69075;37775;185641;KAYALARREŞİTBEY
69076;37775;185643;KÜÇÜKESENCE
69077;37775;185645;YAZILI
69078;37776;61495;BEŞKÖPRÜ
69079;37776;61580;KAZIMPAŞA
69080;37776;61581;HAMİTABAT
69081;37776;61582;REŞADİYE
69082;37776;61591;ARABACIALANI
69083;37776;61592;BAHÇELİEVLER
69084;37776;61593;ESENTEPE
69085;37776;61594;İSTİKLAL
69086;37776;61595;KEMALPAŞA
69087;37776;61596;OTUZİKİ EVLER
69088;37776;61597;KÖPRÜBAŞI
69089;37776;61598;YAZLIK
69090;37776;61599;VATAN
69091;37776;61600;ARALIK
69092;37776;185647;AŞAĞIDEREKÖY
69093;37776;185649;BEŞEVLER
69094;37776;185651;ÇUBUKLU
69095;37776;185653;DAĞYONCALI
69096;37776;185655;KIZILCIKLI
69097;37776;185657;KURUÇEŞME
69098;37776;185659;MEŞELİ
69099;37776;185661;SELAHİYE
69100;37776;185663;UZUNKÖY
69101;37776;185665;YUKARIDEREKÖY
69102;37778;93579;KÖYÜN KENDİSİ
69103;37781;17458;ÇAĞDAŞ
69104;37781;17459;KÖYÜN KENDİSİ
69105;37782;99045;KÖYÜN KENDİSİ
69106;37783;4721;KARATAŞ
69107;37788;99116;KÖYÜN KENDİSİ
69108;37789;99117;KÖYÜN KENDİSİ
69109;37790;99118;KÖYÜN KENDİSİ
69110;37794;4347;BAHRİ 
69111;37799;60383;GÜLTEPE
69112;37807;99498;KÖYÜN KENDİSİ
69113;37815;95118;KÖYÜN KENDİSİ
69114;37820;99754;KÖYÜN KENDİSİ
69115;37823;93727;KÖYÜN KENDİSİ
69116;37852;98280;KUZ SAĞMANI
69117;37852;98282;DİREKBÜKÜ
69118;37866;74203;KARŞIKAYA (KÖY MERKEZİ)
69119;37866;98802;BERKEVİR
69120;37871;89893;MERKEZ
69121;37873;90414;TANDOĞAN
69122;37873;90415;UFUK
69123;37873;90416;GÜNEŞ
69124;37875;90332;PINARBAŞI
69125;37875;90333;TEKKE
69126;37875;90334;ÖMERLİ
69127;37878;181888;KÖYÜN KENDİSİ
69128;37905;89894;YENİKÖY
69129;37906;89892;KİRENCİK
69130;37911;4785;KÖYÜN KENDİSİ
69131;37913;35313;SÜRMEN
69132;37913;35562;ÇAMBELEN
69133;37913;100242;KÖYÜN KENDİSİ (BONCUK)
69134;37915;100253;İMAMLAR
69135;37915;100254;GÜNEY
69136;37915;100255;KUZ
69137;37924;100262;KÖYÜN KENDİSİ
69138;37926;83705;AKÇAYUNT
69139;37927;76580;BAYINDIR
69140;37929;100349;KÖYÜN KENDİSİ
69141;37943;92282;ETCİOĞLU
69142;37943;92283;KÖYÜN KENDİSİ
69143;37943;92284;KÜTÜKCÜOĞLU
69144;38943;111436;KÖYÜN KENDİSİ
69145;39944;112437;KÖYÜN KENDİSİ
69146;41943;119436;KÖYÜN KENDİSİ
69147;41944;119437;KÖYÜN KENDİSİ
69148;41944;124436;AKDİLEK
69149;42943;126437;KÖYÜN KENDİSİ
69150;42943;197567;BELKİS
69151;46944;134437;KÖYÜN KENDİSİ
69152;47943;133437;KÖYÜN KENDİSİ
69153;48944;36382;DEREGÖZÜ
69154;48944;36383;ALAMEŞE
69155;48947;139492;KÖYÜN KENDİSİ
69156;48949;68063;KAYABAŞI
69157;48965;139665;KÖYÜN KENDİSİ
69158;48966;139681;KÖYÜN KENDİSİ
69159;48967;139705;KÖYÜN KENDİSİ
69160;48970;95445;ABDOLAK
69161;48970;95447;MİRZA
69162;48970;95455;BELALAK
69163;48970;139735;KÖYÜN KENDİSİ
69164;48982;139838;KÖYÜN KENDİSİ
69165;48984;139848;KÖYÜN KENDİSİ
69166;48997;140081;KÖYÜN KENDİSİ
69167;49001;140091;KÖYÜN KENDİSİ
69168;49003;140093;KÖYÜN KENDİSİ
69169;49003;182992;BALIKLI
69170;49003;182994;OĞLAKLI
69171;49003;182996;TANYOLU
69172;49003;182998;ÜSTÜNAĞAÇ
69173;49007;89756;ABACILAR
69174;49007;89758;DORUKOĞLU
69175;49007;89759;GÜNCÜOĞLU
69176;49007;89760;ÇAMCILAR
69177;49007;140213;KÖYÜN KENDİSİ
69178;49009;140215;KÖYÜN KENDİSİ
69179;49014;140392;KÖYÜN KENDİSİ
69180;49016;140394;KÖYÜN KENDİSİ
69181;49018;140398;KÖYÜN KENDİSİ
69182;49020;140400;KÖYÜN KENDİSİ
69183;49022;68064;KÖYÜN KENDİSİ
69184;49022;140127;DEREİÇİ
69185;49022;140129;ERİKLİ
69186;49022;140131;GÜNEŞLİ
69187;49022;140133;ŞELALE
69188;49024;140408;KÖYÜN KENDİSİ
69189;49026;140410;KÖYÜN KENDİSİ
69190;49028;140412;KÖYÜN KENDİSİ
69191;49030;140414;KÖYÜN KENDİSİ
69192;49041;10036;ADNAN MENDERES
69193;49041;10037;ATA
69194;49041;10038;CUMA
69195;49041;10039;CUMHURİYET
69196;49041;10040;EFELER
69197;49041;10041;FATİH
69198;49041;10042;GİRNE
69199;49041;10043;GÜZELHİSAR
69200;49041;10045;ILICABAŞI
69201;49041;10046;İSTİKLAL
69202;49041;10047;KEMER
69203;49041;10048;KÖPRÜLÜ-VEYSİPAŞA
69204;49041;10049;KURTULUŞ
69205;49041;10050;MESUDİYE
69206;49041;10051;MEŞRUTİYET
69207;49041;10052;MİMAR SİNAN
69208;49041;10053;ORTA
69209;49041;10054;OSMAN YOZGATLI
69210;49041;10055;HASANEFENDİ-RAMAZAN PAŞA
69211;49041;10057;YEDİ EYLÜL
69212;49041;10058;ZAFER
69213;49041;10059;ZEYBEK
69214;49041;10060;ATAOSB
69215;49041;143541;ÇEŞTEPE
69216;49041;143543;OVAEYMİR
69217;49041;143547;TEPECİK
69218;49041;143549;DALAMA
69219;49041;143551;UMURLU
69220;49041;143559;ALATEPE
69221;49041;143561;AMBARCIK
69222;49041;143563;ARMUTLU
69223;49041;143565;BADEMLİ
